Confirmed,State,County Name,Special Id,Production,Control Area Released,Search filter,Table Sort Filter,Control Zone Release,"County, State",Incident Site Name,ip_control_zone_ps,Production Type Name,Species Name,Birds Affected,Flock Herd Inventory
12/28/2023 12:00:00 AM,Montana,Missoula,Missoula 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Missoula, Montana",Montana,False,WOAH Non-Poultry,Chicken,6,6
11/1/2024 12:00:00 AM,Montana,Flathead,Flathead 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Flathead, Montana",Montana,False,WOAH Non-Poultry,Chicken,40,40
10/21/2025 12:00:00 AM,Montana,Cascade,Cascade 05,WOAH Non-Poultry,NA,True,Confirmation Date,,"Cascade, Montana",Montana,False,WOAH Non-Poultry,Chicken,30,30
10/21/2025 12:00:00 AM,Montana,Yellowstone,Yellowstone 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Yellowstone, Montana",Montana,False,WOAH Non-Poultry,Chicken,8,8
1/30/2026 12:00:00 AM,Montana,Gallatin,Gallatin 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Gallatin, Montana",Montana,False,WOAH Non-Poultry,Chicken,20,20
12/2/2022 12:00:00 AM,Nebraska,Knox,Knox 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Knox, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,10,10
1/9/2023 12:00:00 AM,Nebraska,Scotts Bluff,Scotts Bluff 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Scotts Bluff, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,7,7
11/28/2023 12:00:00 AM,Nebraska,Colfax,Colfax 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Colfax, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,20,20
12/16/2024 12:00:00 AM,Nebraska,Sarpy,Sarpy 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Sarpy, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,30,30
2/14/2025 12:00:00 AM,Nebraska,Saunders,Saunders 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Saunders, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,50,50
3/11/2025 12:00:00 AM,Nebraska,Dawson,Dawson 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dawson, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,20,20
12/18/2025 12:00:00 AM,Nebraska,Howard,Howard 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Howard, Nebraska",Nebraska,False,WOAH Non-Poultry,Chicken,90,90
3/3/2023 12:00:00 AM,Nevada,Douglas,Douglas 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Douglas, Nevada",Nevada,False,WOAH Non-Poultry,Chicken,20,20
1/23/2023 12:00:00 AM,New Hampshire,Belknap,Belknap 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Belknap, New Hampshire",New Hampshire,False,WOAH Non-Poultry,Chicken,40,40
11/20/2023 12:00:00 AM,New Mexico,San Juan,San Juan 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"San Juan, New Mexico",New Mexico,False,WOAH Non-Poultry,Chicken,20,20
1/25/2023 12:00:00 AM,New York,Suffolk,Suffolk 04,WOAH Non-Poultry,NA,True,Confirmation Date,,"Suffolk, New York",New York,False,WOAH Non-Poultry,Chicken,10,10
2/23/2024 12:00:00 AM,New York,Onondaga,Onondaga 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Onondaga, New York",New York,False,WOAH Non-Poultry,Chicken,10,10
2/28/2025 12:00:00 AM,New York,Suffolk,Suffolk 06,WOAH Non-Poultry,NA,True,Confirmation Date,,"Suffolk, New York",New York,False,WOAH Non-Poultry,Chicken,3,3
3/11/2025 12:00:00 AM,New York,Rensselaer,Rensselaer 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Rensselaer, New York",New York,False,WOAH Non-Poultry,Chicken,50,50
3/21/2025 12:00:00 AM,New York,Dutchess,Dutchess 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dutchess, New York",New York,False,WOAH Non-Poultry,Chicken,40,40
4/1/2025 12:00:00 AM,New York,Delaware,Delaware 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Delaware, New York",New York,False,WOAH Non-Poultry,Chicken,60,60
8/27/2025 12:00:00 AM,New York,St. Lawrence,St. Lawrence 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"St. Lawrence, New York",New York,False,WOAH Non-Poultry,Chicken,30,30
2/19/2026 12:00:00 AM,New York,Orange,Orange 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Orange, New York",New York,False,WOAH Non-Poultry,Chicken,40,40
11/25/2022 12:00:00 AM,North Carolina,Durham,Durham 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Durham, North Carolina",North Carolina,False,WOAH Non-Poultry,Chicken,30,30
2/28/2025 12:00:00 AM,North Carolina,Dare,Dare 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dare, North Carolina",North Carolina,False,WOAH Non-Poultry,Chicken,20,20
10/13/2023 12:00:00 AM,North Dakota,Golden Valley,Golden Valley 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Golden Valley, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,90,90
11/13/2023 12:00:00 AM,North Dakota,Mcintosh,McIntosh 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Mcintosh, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,50,50
11/28/2023 12:00:00 AM,North Dakota,Emmons,Emmons 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Emmons, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,60,60
9/9/2025 12:00:00 AM,North Dakota,Dickey,Dickey 07,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dickey, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,100,100
11/24/2025 12:00:00 AM,North Dakota,Mercer,Mercer 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Mercer, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,30,30
12/12/2025 12:00:00 AM,North Dakota,Sioux,Sioux 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Sioux, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,70,70
1/5/2026 12:00:00 AM,North Dakota,Burleigh,Burleigh 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Burleigh, North Dakota",North Dakota,False,WOAH Non-Poultry,Chicken,20,20
1/18/2023 12:00:00 AM,Ohio,Licking,Licking 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Licking, Ohio",Ohio,False,WOAH Non-Poultry,Chicken,30,30
2/18/2025 12:00:00 AM,Ohio,Stark,Stark 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Stark, Ohio",Ohio,False,WOAH Non-Poultry,Chicken,30,30
12/31/2025 12:00:00 AM,Ohio,Morrow,Morrow 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Morrow, Ohio",Ohio,False,WOAH Non-Poultry,Chicken,100,100
12/27/2023 12:00:00 AM,Oklahoma,Garfield,Garfield 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Garfield, Oklahoma",Oklahoma,False,WOAH Non-Poultry,Chicken,30,30
11/23/2022 12:00:00 AM,Oregon,Columbia,Columbia 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Columbia, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,30,30
1/4/2023 12:00:00 AM,Oregon,Josephine,Josephine 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Josephine, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,30,30
12/14/2023 12:00:00 AM,Oregon,Clatsop,Clatsop 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clatsop, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,30,30
11/27/2024 12:00:00 AM,Oregon,Union,Union 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Union, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,30,30
10/6/2025 12:00:00 AM,Oregon,Wallowa,Wallowa 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Wallowa, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,20,20
10/9/2025 12:00:00 AM,Oregon,Wallowa,Wallowa 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Wallowa, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,10,10
11/7/2025 12:00:00 AM,Oregon,Linn,Linn 05,WOAH Non-Poultry,NA,True,Confirmation Date,,"Linn, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,20,20
11/10/2025 12:00:00 AM,Oregon,Deschutes,Deschutes 11,WOAH Non-Poultry,NA,True,Confirmation Date,,"Deschutes, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,10,10
11/17/2025 12:00:00 AM,Oregon,Washington,Washington 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Washington, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,20,20
7/22/2022 12:00:00 AM,Oregon,Deschutes,Deschutes 05,WOAH Non-Poultry,NA,True,Confirmation Date,10/3/2022 12:00:00 AM,"Deschutes, Oregon",Oregon,False,WOAH Non-Poultry,Chicken,120,120
2/6/2024 12:00:00 AM,Pennsylvania,Wayne,Wayne 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Wayne, Pennsylvania",Pennsylvania,False,WOAH Non-Poultry,Chicken,360,360
10/30/2024 12:00:00 AM,Pennsylvania,Venango,Venango 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Venango, Pennsylvania",Pennsylvania,False,WOAH Non-Poultry,Chicken,20,20
1/13/2026 12:00:00 AM,Pennsylvania,Bucks,Bucks 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Bucks, Pennsylvania",Pennsylvania,False,WOAH Non-Poultry,Chicken,40,40
11/23/2022 12:00:00 AM,South Dakota,Brule,Brule 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Brule, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,30,30
12/1/2022 12:00:00 AM,South Dakota,Brookings,Brookings 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Brookings, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,210,210
12/2/2022 12:00:00 AM,South Dakota,Clark,Clark 06,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clark, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,40,40
11/30/2023 12:00:00 AM,South Dakota,Minnehaha,Minnehaha 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Minnehaha, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,80,80
1/10/2025 12:00:00 AM,South Dakota,Gregory,Gregory 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Gregory, South Dakota",South Dakota,False,WOAH Non-Poultry,Chicken,90,90
10/31/2023 12:00:00 AM,Tennessee,Lincoln,Lincoln 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Lincoln, Tennessee",Tennessee,False,WOAH Non-Poultry,Chicken,100,100
12/6/2022 12:00:00 AM,Texas,Denton,Denton 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Denton, Texas",Texas,False,WOAH Non-Poultry,Chicken,40,40
3/22/2023 12:00:00 AM,Texas,Hale,Hale 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Hale, Texas",Texas,False,WOAH Non-Poultry,Chicken,20,20
11/21/2023 12:00:00 AM,Texas,Grimes,Grimes 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Grimes, Texas",Texas,False,WOAH Non-Poultry,Chicken,60,60
11/12/2025 12:00:00 AM,Texas,Harris,Harris 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Harris, Texas",Texas,False,WOAH Non-Poultry,Chicken,20,20
12/4/2025 12:00:00 AM,Texas,Hays,Hays 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Hays, Texas",Texas,False,WOAH Non-Poultry,Chicken,50,50
12/5/2025 12:00:00 AM,Texas,Galveston,Galveston 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Galveston, Texas",Texas,False,WOAH Non-Poultry,Chicken,20,20
12/15/2025 12:00:00 AM,Texas,Kaufman,Kaufman 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Kaufman, Texas",Texas,False,WOAH Non-Poultry,Chicken,110,110
11/18/2022 12:00:00 AM,Utah,Utah,Utah 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Utah, Utah",Utah,False,WOAH Non-Poultry,Chicken,270,270
11/8/2023 12:00:00 AM,Utah,Utah,Utah 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Utah, Utah",Utah,False,WOAH Non-Poultry,Chicken,60,60
12/7/2023 12:00:00 AM,Vermont,Orleans,Orleans 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Orleans, Vermont",Vermont,False,WOAH Non-Poultry,Chicken,40,40
12/24/2024 12:00:00 AM,Vermont,Franklin,Franklin 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Franklin, Vermont",Vermont,False,WOAH Non-Poultry,Chicken,20,20
10/1/2025 12:00:00 AM,Virginia,Goochland,Goochland 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Goochland, Virginia",Virginia,False,WOAH Non-Poultry,Chicken,7,7
12/29/2022 12:00:00 AM,Washington,Pierce,Pierce 06,WOAH Non-Poultry,NA,True,Confirmation Date,,"Pierce, Washington",Washington,False,WOAH Non-Poultry,Chicken,40,40
1/6/2023 12:00:00 AM,Washington,Thurston,Thurston 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Thurston, Washington",Washington,False,WOAH Non-Poultry,Chicken,120,120
1/19/2023 12:00:00 AM,Washington,Snohomish,Snohomish 09,WOAH Non-Poultry,NA,True,Confirmation Date,,"Snohomish, Washington",Washington,False,WOAH Non-Poultry,Chicken,20,20
2/14/2023 12:00:00 AM,Washington,Benton,Benton 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Benton, Washington",Washington,False,WOAH Non-Poultry,Chicken,60,60
11/1/2024 12:00:00 AM,Washington,Stevens,Stevens 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Stevens, Washington",Washington,False,WOAH Non-Poultry,Chicken,130,130
11/21/2025 12:00:00 AM,Washington,Jefferson,Jefferson 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jefferson, Washington",Washington,False,WOAH Non-Poultry,Chicken,50,50
2/16/2024 12:00:00 AM,West Virginia,Kanawha,Kanawha 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Kanawha, West Virginia",West Virginia,False,WOAH Non-Poultry,Chicken,250,250
1/14/2026 12:00:00 AM,West Virginia,Greenbrier,Greenbrier 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Greenbrier, West Virginia",West Virginia,False,WOAH Non-Poultry,Chicken,40,40
2/12/2025 12:00:00 AM,Wyoming,Platte,Platte 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Platte, Wyoming",Wyoming,False,WOAH Non-Poultry,Chicken,0,
2/28/2025 12:00:00 AM,Wyoming,Hot Springs,Hot Springs 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Hot Springs, Wyoming",Wyoming,False,WOAH Non-Poultry,Chicken,10,10
12/23/2025 12:00:00 AM,Kansas,Jackson,Jackson 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jackson, Kansas",Kansas,False,WOAH Non-Poultry,Chicken,50,50
12/6/2024 12:00:00 AM,Colorado,Pitkin,Pitkin 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Pitkin, Colorado",Colorado,False,WOAH Non-Poultry,Chicken,50,50
1/2/2026 12:00:00 AM,Massachusetts,Dukes,Dukes 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Dukes, Massachusetts",Massachusetts,False,WOAH Non-Poultry,Chicken,340,340
4/20/2022 12:00:00 AM,Indiana,Elkhart,Elkhart 03,Commercial Duck Meat Bird,NA,True,Confirmation Date,5/5/2022 12:00:00 AM,"Elkhart, Indiana",Indiana,False,Commercial Duck Meat Bird,Duck,"6,600",6600
4/18/2025 12:00:00 AM,New York,Queens,Queens 17,Live Bird Market,NA,True,Confirmation Date,,"Queens, New York",New York,False,Live Bird Market,Duck,930,930
2/6/2025 12:00:00 AM,Connecticut,New London,New London 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"New London, Connecticut",Connecticut,False,WOAH Non-Poultry,Duck,20,20
11/15/2024 12:00:00 AM,Hawaii,Honolulu,Honolulu 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Honolulu, Hawaii",Hawaii,False,WOAH Non-Poultry,Duck,70,70
11/18/2024 12:00:00 AM,Hawaii,Honolulu,Honolulu 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Honolulu, Hawaii",Hawaii,False,WOAH Non-Poultry,Duck,9,9
12/23/2025 12:00:00 AM,Kansas,Sedgwick,Sedgwick 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Sedgwick, Kansas",Kansas,False,WOAH Non-Poultry,Duck,7,7
12/1/2025 12:00:00 AM,Maine,Penobscot,Penobscot 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Penobscot, Maine",Maine,False,WOAH Non-Poultry,Duck,90,90
12/2/2022 12:00:00 AM,North Carolina,Union,Union 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Union, North Carolina",North Carolina,False,WOAH Non-Poultry,Duck,9,9
5/18/2023 12:00:00 AM,North Carolina,Rowan,Rowan 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Rowan, North Carolina",North Carolina,False,WOAH Non-Poultry,Duck,30,30
2/28/2025 12:00:00 AM,Ohio,Portage,Portage 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Portage, Ohio",Ohio,False,WOAH Non-Poultry,Duck,40,40
12/6/2022 12:00:00 AM,Oklahoma,Pawnee,Pawnee 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Pawnee, Oklahoma",Oklahoma,False,WOAH Non-Poultry,Duck,30,30
11/24/2023 12:00:00 AM,Oregon,Clackamas,Clackamas 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clackamas, Oregon",Oregon,False,WOAH Non-Poultry,Duck,10,10
1/24/2025 12:00:00 AM,Rhode Island,Washington,Washington 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Washington, Rhode Island",Rhode Island,False,WOAH Non-Poultry,Duck,50,50
11/14/2023 12:00:00 AM,Texas,Ellis,Ellis 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Ellis, Texas",Texas,False,WOAH Non-Poultry,Duck,50,50
10/17/2023 12:00:00 AM,Washington,King,King 08,WOAH Non-Poultry,NA,True,Confirmation Date,,"King, Washington",Washington,False,WOAH Non-Poultry,Duck,10,10
2/10/2025 12:00:00 AM,Washington,Mason,Mason 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Mason, Washington",Washington,False,WOAH Non-Poultry,Duck,7,7
12/4/2024 12:00:00 AM,California,Riverside,Riverside 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Riverside, California",California,False,WOAH Non-Poultry,Goose,70,70
1/9/2025 12:00:00 AM,Michigan,Oakland,Oakland 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Oakland, Michigan",Michigan,False,WOAH Non-Poultry,Goose,100,100
10/19/2023 12:00:00 AM,Montana,Park,Park 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Park, Montana",Montana,False,WOAH Non-Poultry,Goose,3,3
1/23/2025 12:00:00 AM,New York,Putnam,Putnam 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Putnam, New York",New York,False,WOAH Non-Poultry,Goose,60,60
11/18/2025 12:00:00 AM,Ohio,Clermont,Clermont 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clermont, Ohio",Ohio,False,WOAH Non-Poultry,Goose,10,10
12/29/2023 12:00:00 AM,Texas,Carson,Carson 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Carson, Texas",Texas,False,WOAH Non-Poultry,Guinea Fowl,30,30
2/26/2024 12:00:00 AM,New York,Monroe,Monroe 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Monroe, New York",New York,False,WOAH Non-Poultry,Multiple Poultry Species,20,20
12/18/2024 12:00:00 AM,North Dakota,Nelson,Nelson 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Nelson, North Dakota",North Dakota,False,WOAH Non-Poultry,Multiple Poultry Species,60,60
3/16/2023 12:00:00 AM,Mississippi,Monroe,Monroe 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Monroe, Mississippi",Mississippi,False,WOAH Non-Poultry,Multiple Poultry Species,30,30
3/22/2023 12:00:00 AM,New York,Queens,Queens 02,Live Bird Market,NA,True,Confirmation Date,,"Queens, New York",New York,False,Live Bird Market,Multiple Poultry Species,140,140
2/24/2025 12:00:00 AM,Pennsylvania,Philadelphia,Philadelphia 01,Live Bird Market,NA,True,Confirmation Date,,"Philadelphia, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,"1,100",1100
3/13/2025 12:00:00 AM,Pennsylvania,Lehigh,Lehigh 08,Live Bird Market,NA,True,Confirmation Date,,"Lehigh, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,350,350
1/8/2026 12:00:00 AM,Pennsylvania,Lehigh,Lehigh 09,Live Bird Market,NA,True,Confirmation Date,,"Lehigh, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,600,600
1/9/2026 12:00:00 AM,Pennsylvania,Philadelphia,Philadelphia 03,Live Bird Market,NA,True,Confirmation Date,,"Philadelphia, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,"2,100",2100
2/2/2026 12:00:00 AM,Pennsylvania,Philadelphia,Philadelphia 04,Live Bird Market,NA,True,Confirmation Date,,"Philadelphia, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,60,60
2/2/2026 12:00:00 AM,Pennsylvania,Philadelphia,Philadelphia 05,Live Bird Market,NA,True,Confirmation Date,,"Philadelphia, Pennsylvania",Pennsylvania,False,Live Bird Market,Multiple Poultry Species,440,440
12/19/2024 12:00:00 AM,Alabama,Pickens,Pickens 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Pickens, Alabama",Alabama,False,WOAH Non-Poultry,Multiple Poultry Species,50,50
11/20/2024 12:00:00 AM,Alaska,Matanuska Susitna,Matanuska-Susitna 09,WOAH Non-Poultry,NA,True,Confirmation Date,,"Matanuska Susitna, Alaska",Alaska,False,WOAH Non-Poultry,Multiple Poultry Species,40,40
11/26/2024 12:00:00 AM,Alaska,Matanuska Susitna,Matanuska-Susitna 10,WOAH Non-Poultry,NA,True,Confirmation Date,,"Matanuska Susitna, Alaska",Alaska,False,WOAH Non-Poultry,Multiple Poultry Species,70,70
2/17/2023 12:00:00 AM,California,San Joaquin,San Joaquin 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"San Joaquin, California",California,False,WOAH Non-Poultry,Multiple Poultry Species,160,160
1/31/2024 12:00:00 AM,California,Placer,Placer 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Placer, California",California,False,WOAH Non-Poultry,Multiple Poultry Species,20,20
2/10/2026 12:00:00 AM,Florida,Palm Beach,Palm Beach 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Palm Beach, Florida",Florida,False,WOAH Non-Poultry,Multiple Poultry Species,20,20
9/3/2025 12:00:00 AM,Georgia,Henry,Henry 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Henry, Georgia",Georgia,False,WOAH Non-Poultry,Multiple Poultry Species,50,50
11/14/2023 12:00:00 AM,Iowa,Jones,Jones 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Jones, Iowa",Iowa,False,WOAH Non-Poultry,Multiple Poultry Species,20,20
1/7/2025 12:00:00 AM,Iowa,Clinton,Clinton 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Clinton, Iowa",Iowa,False,WOAH Non-Poultry,Multiple Poultry Species,40,40
2/22/2024 12:00:00 AM,Maryland,Charles,Charles 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Charles, Maryland",Maryland,False,WOAH Non-Poultry,Multiple Poultry Species,30,30
3/28/2025 12:00:00 AM,Maryland,Montgomery,Montgomery 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Montgomery, Maryland",Maryland,False,WOAH Non-Poultry,Multiple Poultry Species,10,10
11/18/2024 12:00:00 AM,Minnesota,Martin,Martin 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Martin, Minnesota",Minnesota,False,WOAH Non-Poultry,Multiple Poultry Species,40,40
12/20/2024 12:00:00 AM,Minnesota,Houston,Houston 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Houston, Minnesota",Minnesota,False,WOAH Non-Poultry,Multiple Poultry Species,60,60
1/6/2025 12:00:00 AM,Minnesota,Olmsted,Olmsted 02,WOAH Non-Poultry,NA,True,Confirmation Date,,"Olmsted, Minnesota",Minnesota,False,WOAH Non-Poultry,Multiple Poultry Species,120,120
12/18/2024 12:00:00 AM,Missouri,Howard,Howard 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Howard, Missouri",Missouri,False,WOAH Non-Poultry,Multiple Poultry Species,60,60
1/30/2025 12:00:00 AM,Nebraska,Nance,Nance 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Nance, Nebraska",Nebraska,False,WOAH Non-Poultry,Multiple Poultry Species,70,70
3/28/2024 12:00:00 AM,North Carolina,Guilford,Guilford 01,WOAH Non-Poultry,NA,True,Confirmation Date,,"Guilford, North Carolina",North Carolina,False,WOAH Non-Poultry,Multiple Poultry Species,80,80
10/9/2025 12:00:00 AM,North Carolina,Union,Union 03,WOAH Non-Poultry,NA,True,Confirmation Date,,"Union, North Carolina",North Carolina,False,WOAH Non-Poultry,Multiple Poultry Species,50,50
